annotation_id,customer_tweet_id,customer_created_at,customer_text,support_tweet_id,support_created_at,support_reply,exploratory_cluster,intent,reviewer_notes,escalation_expected,golden_eval,draft_intent,draft_score,draft_margin,draft_hit,ml_intent,ml_conf
AQ-0460,35862,Wed Nov 01 18:52:16 +0000 2017,@123813 cuándo llegan a las sony?,53501,Wed Nov 01 18:55:24 +0000 2017,"@128087 Hola Luca, cualquier detalle al respecto será anunciado directamente en el sitio web. Te recomiendo mantenerte atento. ^LG",,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15729367714114695
AQ-0461,69620,Thu Nov 30 10:02:37 +0000 2017,@AmazonHelp Just googled Amazon Prime. Look what the first three words are https://t.co/WE9cMWIAX0,69623,Thu Nov 30 10:06:35 +0000 2017,"@131778 Yes, Prime Delivery is one day delivery from dispatch for most items. Items not available within the UK will receive a quick delivery method but that may not be one-day from dispatch The checkout process will give you the most accurate time-frame. ^MI",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,prime_subscription,6,6,\bprime\b,product_item_issue,0.1627583355024847
AQ-0462,80738,Thu Nov 30 12:53:49 +0000 2017,@115850 cannot get through your customer care number. Need to speak with the executive asap. The call automatically gets disconnected after the pre recorded message. It's urgent!,80736,Thu Nov 30 13:13:01 +0000 2017,"@133911 In case the call option is not available, you can reach out to us here: https://t.co/vlvfJr4nN9 via email or chat. Do connect with us and we'll surely help you out. ^PB",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,4,4,"customer care, call, cannot",account_technical_support,0.1679979241410581
AQ-0463,42494,Wed Nov 01 15:29:26 +0000 2017,@AmazonHelp does the version of Reputation that you sell definitely come with the poster?,42493,Wed Nov 01 15:49:00 +0000 2017,@125389 Thanks for reaching out! We have a couple options of the album available. Can you send a link of the one your seeing? ^AH,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,1,1,poster,delivery_delay,0.15790935883842477
AQ-0464,65781,Fri Dec 01 22:24:18 +0000 2017,"@AmazonHelp Malgré mes multiples mails et chats? Non, j’en ai assez de perdre mon temps avec vous, j’ai demandé à résilier toutes les commandes.",65783,Fri Dec 01 22:31:57 +0000 2017,@131047 Cela nous permetttera d'accéder à votre compte afin de vérifier le souci pour vous si vous le souhaitez. ^MH,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,chat,other_ambiguous,0.17571586670615727
AQ-0465,80569,Thu Nov 30 15:04:47 +0000 2017,@AmazonHelp https://t.co/zT0zqohrWQ,80570,Thu Nov 30 15:14:32 +0000 2017,"@116058 Thanks for the information, Travis! My team would like to look into this issue further for you. When you have a moment, please provide us with your details here: https://t.co/QE1KinKOqe ^VF",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,product_item_issue,0.21083913033777152
AQ-0466,58137,Wed Nov 01 20:09:18 +0000 2017,@AmazonHelp my book came like this? :( https://t.co/YXO3XhNvhj,58136,Wed Nov 01 20:15:00 +0000 2017,@129196 I'm sorry to see it is bent. We can look into your options with you here: https://t.co/qy3J24VGxb ^AF,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.18881113881843806
AQ-0467,86150,Thu Nov 30 19:55:06 +0000 2017,"@AmazonHelp It just arrived, safe and sound! Thank you very much for dealing with that.",86151,Thu Nov 30 20:05:32 +0000 2017,@134804 Excellent! Thank you very much for the update. Glad your order arrived! ^TK,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,5,5,,delivery_delay,0.17279071043398592
AQ-0468,77623,Thu Nov 30 12:47:12 +0000 2017,@AmazonHelp Okay. I just reported it,77625,Thu Nov 30 12:54:00 +0000 2017,"@133292 Thanks for writing back. Once you report to our support team, they will ensure to sort this out for you at the earliest. Do keep us posted for any further concern. ^PR",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,delivery_delay,0.15600421286326172
AQ-0469,23037,Sat Nov 25 11:48:26 +0000 2017,@AmazonHelp I sent an email to customer service and I got no answer,23042,Sat Nov 25 11:51:28 +0000 2017,"@121014 Hi, have you also checked your spam and junk folders? It can sometimes happen that an email from us can go there.^BZ",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,3,3,"customer service, email, no answer",account_technical_support,0.1753531117266354
AQ-0470,11072,Wed Nov 01 00:56:48 +0000 2017,@AmazonHelp yes it was due today by 8pm and now its changed to tomorrow or the next couple days... but isn;t there a guarantee?,11074,Wed Nov 01 01:01:00 +0000 2017,@118088 We're unable to access accounts on Twitter but we'd like to look into it for you here: https://t.co/hApLpMlfHN ^LI,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.15538840488520766
AQ-0471,49944,Wed Nov 01 17:34:54 +0000 2017,@AmazonHelp Its been 59 days now,49945,Wed Nov 01 17:55:00 +0000 2017,"@127178 Apologies for the delay. Once we receive the details from you, we'd reply the latest by 12 hours. ^BS",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,return_replacement,0.15777811446917833
AQ-0472,16418,Wed Nov 01 04:00:08 +0000 2017,@AmazonHelp And there was no indication that they had re-attempted delivery,16421,Wed Nov 01 04:22:01 +0000 2017,@119617 Who is the courier shown on the tracking info? Have you contacted the courier? ^LJ,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,1,1,attempted,delivery_delay,0.15702695405789832
AQ-0473,41515,Wed Nov 01 15:26:40 +0000 2017,"É a melhor loja online, sem dúvida @117086",41514,Wed Nov 01 15:31:46 +0000 2017,"@124850 Olá Ju! Agradecemos muito o seu carinho.😊 Me diga, o que você mais gosta da nossa loja? ^HC",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,account_technical_support,0.16457978319145225
AQ-0474,86226,Thu Nov 30 17:41:40 +0000 2017,@AmazonHelp It doesn’t say. Just shipped by Amazon Logistics. Kinda ironic and not logical,86227,Thu Nov 30 17:56:33 +0000 2017,@134821 Thank you for that info! We'd like to take a look at this with you so please provide your information here: https://t.co/F0gYfLKAWR ^DD,,order_status_tracking,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.17479532342275442
AQ-0475,62154,Wed Nov 01 21:52:30 +0000 2017,"@AmazonHelp Yep. Reset the bulb it can’t find, tried bulb in different lamp, reset WiFi, brought new bulb. Still only 2 of 3 found...",62156,Wed Nov 01 22:29:29 +0000 2017,@130235 Hi Jason! I'm sorry for the trouble. Please reach out to us here so we can trouble shoot together: https://t.co/hApLpMlfHN^MO,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15344073391056187
AQ-0476,27862,Wed Nov 01 10:22:05 +0000 2017,@120834 @AmazonHelp As a trial I had Glasgow WORKING - but Brighton is a non-starter as others have reported - and indeed yourself. #terribleservice,27861,Wed Nov 01 10:36:26 +0000 2017,@122098 Sorry to hear that. Please reach out here: https://t.co/adGZMh2kgt and we'll look into it for you. ^RS,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,4,4,,delivery_attempt_problem,0.1534440228075375
AQ-0477,80700,Thu Nov 30 13:04:58 +0000 2017,"@115830 perks of Amazon Prime, never having room in your recycle bin https://t.co/ReiHGWdeDx",80699,Thu Nov 30 13:08:32 +0000 2017,"@133900 Ok, that's fairly absurd. Please take a few minutes to provide your packaging feedback here: https://t.co/DwMaqkN9bj Hopefully we can stop this from happening in the future. ^SP",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,prime_subscription,6,6,\bprime\b,product_item_issue,0.18593082109578388
AQ-0478,39576,Wed Nov 01 16:12:27 +0000 2017,"@AmazonHelp I did. It keeps happening to me. I mostly buy books, and my books end up looking like old books or they come damaged.",39578,Wed Nov 01 16:32:00 +0000 2017,@124652 We'd like check this for you. Please fill this form: https://t.co/beaaDm0muc and we'll look into it. ^MO,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,6,5,"damaged, damage",account_technical_support,0.16588442920617763
AQ-0479,13170,Wed Nov 01 01:16:07 +0000 2017,@115821 why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,13168,Wed Nov 01 01:54:00 +0000 2017,@118704 Are you currently waiting on the delivery of a delayed order? ^QJ,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,6,5,show.*delivered,account_technical_support,0.1597165097320107
AQ-0480,45542,Wed Nov 01 16:33:00 +0000 2017,@115821 @115817 The saga of @115817 and their extreme incompetence continues. Why can’t they just figure out how to ring my doorbell?!,45540,Wed Nov 01 16:35:37 +0000 2017,@126082 Touching base with UPS directly is best for immediate resolution. Have you tried reaching out to them? ^MW,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,1,1,doorbell,account_technical_support,0.15687684124179274
AQ-0481,3737,Tue Oct 31 22:54:07 +0000 2017,@AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen?,3735,Tue Oct 31 23:06:31 +0000 2017,@116613 Hier findest du alle Infos darüber: https://t.co/FSmvkW0SJB ^AS,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,1,1,bank,account_technical_support,0.17204089796736816
AQ-0482,74846,Thu Nov 30 10:31:29 +0000 2017,@115821 @115850 @AmazonHelp How a delivery person cancel an order? Please rethink your shipment policy. Very disappointed today.,74844,Thu Nov 30 10:58:26 +0000 2017,@132746 Apologies for the unpleasant experience you had with our delivery associate. Please report this to our support team here: https://t.co/rS49hgaADF. ^VH,,order_change_cancellation,AI-assisted draft label; human verification required before use as golden evaluation.,,,order_change_cancellation,7,5,"\bcancel\b, cancel.*order",delivery_delay,0.14395503427912387
AQ-0483,57451,Wed Nov 01 20:05:41 +0000 2017,@AmazonHelp It's been assigned to Lasership. Delivery is today by 9pm. But it's been sitting at their carrier center for over 2 hours. Last time this 1/,57453,Wed Nov 01 21:04:33 +0000 2017,@129032 We aim to meet the delivery date shown. Please keep us updated on the delivery. Hope you receive your order soon. ^SJ,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,3,3,"delivery.*today, deliver.*today, delivery.*time",delivery_delay,0.1806258380774529
AQ-0484,26920,Tue Oct 31 21:47:10 +0000 2017,Last time I pre order anything from @115830 infact you have gone massively downhill recently. Rather pay high street prices. #lostcustom,26919,Tue Oct 31 21:49:42 +0000 2017,"@121893 I'm sorry that we've let you down. Without any personal or account information, can you tell us what happened? ^TR",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,payment_billing,2,1,"price, pay\b",delivery_delay,0.1538576066011166
AQ-0485,5121,Sun Nov 26 00:20:55 +0000 2017,@AmazonHelp It's now a police matter. You could check the police report.,5120,Sun Nov 26 00:27:00 +0000 2017,"@116913 I'd like to have a member of our team ensure this is escalated to the correct teams for investigation. When you have a moment, please send us as many details as possible here: https://t.co/DFWr7dqiz5 ^SB",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.1614288117293735
